# Date: 2018-11-23
rxns	eqnOrig	eqnNew	lbOrig	lbNew	ubOrig	ubNew	notes
H8MTer_L	0.1 dolichyl-phosphate-D-mannose[r] + gpi heparan sulfate[r] => 0.1 dolichyl-phosphate[r] + H+[r] + Mannosyl-3-(Phosphoethanolaminyl-Mannosyl)-Glucosaminyl-Acylphosphatidylinositol (M4A)[r]	dolichyl-phosphate-D-mannose[r] + gpi heparan sulfate[r] => dolichyl-phosphate[r] + H+[r] + Mannosyl-3-(Phosphoethanolaminyl-Mannosyl)-Glucosaminyl-Acylphosphatidylinositol (M4A)[r]	0.000000	0.000000	1000.000000	1000.000000	corrected dolichol-related mets stoich coeffs to be consistent with its effective mass elsewhere in the model
H8MTer_U	0.1 dolichyl-phosphate-D-mannose[r] + gpi heparan sulfate[r] => 0.1 dolichyl-phosphate[r] + H+[r] + HMA[r]	dolichyl-phosphate-D-mannose[r] + gpi heparan sulfate[r] => dolichyl-phosphate[r] + H+[r] + HMA[r]	0.000000	0.000000	1000.000000	1000.000000	corrected dolichol-related mets stoich coeffs to be consistent with its effective mass elsewhere in the model
HC02191c	H2O[c] + NADP+[c] + 3beta-hydroxy-5-cholestenal[c] => 2 H+[c] + lithocholate[c] + NADPH[c]	H2O[c] + NADP+[c] + 3beta-hydroxy-5-cholestenal[c] => 2 H+[c] + lithocholate[c] + NADPH[c]	0.000000	0.000000	1000.000000	0.000000	reaction is carbon-imbalanced and should therefore be constrained until imbalances can be addressed, otherwise DELETED
HDL_HSDEG	H2O[s] + High Density Lipoprotein[s] => apoA1[s] + 2 cholesterol[s] + glycerol[s] + 2 PC-LD pool[s] + R Total[s] + R Total 2 Position[s] + R Total 3 Position[s] + apoC1[s] + apoC2[s] + apoC3[s] + apoE[s]	H2O[s] + High Density Lipoprotein[s] => apoA1[s] + 2 cholesterol[s] + glycerol[s] + 2 PC-LD pool[s] + R Total[s] + R Total 2 Position[s] + R Total 3 Position[s] + apoC1[s] + apoC2[s] + apoC3[s] + apoE[s]	0.000000	0.000000	1000.000000	0.000000	treatment of TAG-VLDL pool here is different than other (HMR) reactions in the model, resulting in mass imbalances; rxn should be DELETED
HDL_HSSYN	apoA1[s] + 2 cholesterol[s] + 2 PC-LD pool[s] + TAG-VLDL pool[s] + apoC1[s] + apoC2[s] + apoC3[s] + apoE[s] => High Density Lipoprotein[s]	apoA1[s] + 2 cholesterol[s] + 2 PC-LD pool[s] + TAG-VLDL pool[s] + apoC1[s] + apoC2[s] + apoC3[s] + apoE[s] => High Density Lipoprotein[s]	0.000000	0.000000	1000.000000	0.000000	treatment of TAG-VLDL pool here is different than other (HMR) reactions in the model, resulting in mass imbalances; rxn should be DELETED
HMR_0482	DHAP[c] + FADH2[c] => FAD[c] + sn-glycerol-3-phosphate[c]	FAD[c] + sn-glycerol-3-phosphate[c] => DHAP[c] + FADH2[c]	0.000000	0.000000	1000.000000	1000.000000	directionality changed to reflect proper activity of glycerol phosphate shuttle
HMR_0483	DHAP[c] + ubiquinol[m] => sn-glycerol-3-phosphate[c] + ubiquinone[m]	sn-glycerol-3-phosphate[c] + ubiquinone[m] => DHAP[c] + ubiquinol[m]	0.000000	0.000000	1000.000000	1000.000000	directionality changed to reflect proper activity of glycerol phosphate shuttle
HMR_0689	fatty acid-LD-PE pool[c] => 0.0005 (10Z)-heptadecenoic acid[c] + 0.0005 (11Z,14Z)-eicosadienoic acid[c] + 0.0005 (11Z,14Z,17Z)-eicosatrienoic acid[c] + 0.0005 (13Z)-eicosenoic acid[c] + 0.0005 (13Z)-octadecenoic acid[c] + 0.0005 (13Z,16Z)-docosadienoic acid[c] + 0.0052 (4Z,7Z,10Z,13Z,16Z)-DPA[c] + 0.0005 (6Z,9Z)-octadecadienoic acid[c] + 0.0005 (6Z,9Z,12Z,15Z,18Z)-TPA[c] + 0.0005 (6Z,9Z,12Z,15Z,18Z,21Z)-THA[c] + 0.0005 (7Z)-octadecenoic acid[c] + 0.0005 (7Z)-tetradecenoic acid[c] + 0.0005 (9E)-tetradecenoic acid[c] + 0.0005 (9Z,12Z,15Z,18Z)-TTA[c] + 0.0005 (9Z,12Z,15Z,18Z,21Z)-TPA[c] + 0.0005 10,13,16,19-docosatetraenoic acid[c] + 0.0005 10,13,16-docosatriynoic acid[c] + 0.0005 12,15,18,21-tetracosatetraenoic acid[c] + 0.0005 13,16,19-docosatrienoic acid[c] + 0.0005 7-palmitoleic acid[c] + 0.0005 8,11-eicosadienoic acid[c] + 0.0005 9-eicosenoic acid[c] + 0.0005 9-heptadecylenic acid[c] + 0.0007 adrenic acid[c] + 0.2125 arachidonate[c] + 0.0005 behenic acid[c] + 0.0005 cerotic acid[c] + 0.0005 cis-cetoleic acid[c] + 0.0005 cis-erucic acid[c] + 0.0005 cis-gondoic acid[c] + 0.0285 cis-vaccenic acid[c] + 0.0459 DHA[c] + 0.0411 dihomo-gamma-linolenate[c] + 0.0067 DPA[c] + 0.0005 eicosanoate[c] + 0.0005 elaidate[c] + 0.0221 EPA[c] + 0.0011 gamma-linolenate[c] + 0.0005 henicosanoic acid[c] + 0.0005 lauric acid[c] + 0.0005 lignocerate[c] + 0.1312 linoleate[c] + 0.0166 linolenate[c] + 0.0005 margaric acid[c] + 0.0005 mead acid[c] + 0.0319 myristic acid[c] + 0.0005 nervonic acid[c] + 0.0005 nonadecylic acid[c] + 0.0619 oleate[c] + 0.0163 omega-3-arachidonic acid[c] + 0.1243 palmitate[c] + 0.0327 palmitolate[c] + 0.0005 pentadecylic acid[c] + 0.0005 physeteric acid[c] + 0.1983 stearate[c] + 0.0025 stearidonic acid[c] + 0.0005 tricosanoic acid[c] + 0.0005 tridecylic acid[c] + 0.0005 ximenic acid[c]	fatty acid-LD-PE pool[c] => 0.0005 (10Z)-heptadecenoic acid[c] + 0.0005 (11Z,14Z)-eicosadienoic acid[c] + 0.0005 (11Z,14Z,17Z)-eicosatrienoic acid[c] + 0.0005 (13Z)-eicosenoic acid[c] + 0.0005 (13Z)-octadecenoic acid[c] + 0.0005 (13Z,16Z)-docosadienoic acid[c] + 0.0052 (4Z,7Z,10Z,13Z,16Z)-DPA[c] + 0.0005 (6Z,9Z)-octadecadienoic acid[c] + 0.0005 (6Z,9Z,12Z,15Z,18Z)-TPA[c] + 0.0005 (6Z,9Z,12Z,15Z,18Z,21Z)-THA[c] + 0.0005 (7Z)-octadecenoic acid[c] + 0.0005 (7Z)-tetradecenoic acid[c] + 0.0005 (9E)-tetradecenoic acid[c] + 0.0005 (9Z,12Z,15Z,18Z)-TTA[c] + 0.0005 (9Z,12Z,15Z,18Z,21Z)-TPA[c] + 0.0005 10,13,16,19-docosatetraenoic acid[c] + 0.0005 10,13,16-docosatriynoic acid[c] + 0.0005 12,15,18,21-tetracosatetraenoic acid[c] + 0.0005 13,16,19-docosatrienoic acid[c] + 0.0005 7-palmitoleic acid[c] + 0.0005 8,11-eicosadienoic acid[c] + 0.0005 9-eicosenoic acid[c] + 0.0005 9-heptadecylenic acid[c] + 0.0007 adrenic acid[c] + 0.2125 arachidonate[c] + 0.0005 behenic acid[c] + 0.0005 cerotic acid[c] + 0.0005 cis-cetoleic acid[c] + 0.0005 cis-erucic acid[c] + 0.0005 cis-gondoic acid[c] + 0.0285 cis-vaccenic acid[c] + 0.0459 DHA[c] + 0.0411 dihomo-gamma-linolenate[c] + 0.0067 DPA[c] + 0.0005 eicosanoate[c] + 0.0005 elaidate[c] + 0.0221 EPA[c] + 0.0011 gamma-linolenate[c] + 0.0005 henicosanoic acid[c] + 0.0005 lauric acid[c] + 0.0005 lignocerate[c] + 0.1312 linoleate[c] + 0.0166 linolenate[c] + 0.0005 margaric acid[c] + 0.0005 mead acid[c] + 0.0319 myristic acid[c] + 0.0005 nervonic acid[c] + 0.0005 nonadecylic acid[c] + 0.0619 oleate[c] + 0.0163 omega-3-arachidonic acid[c] + 0.1243 palmitate[c] + 0.0327 palmitolate[c] + 0.0005 pentadecylic acid[c] + 0.0005 physeteric acid[c] + 0.1983 stearate[c] + 0.0025 stearidonic acid[c] + 0.0005 tricosanoic acid[c] + 0.0005 tridecylic acid[c] + 0.0005 ximenic acid[c]	0.000000	0.000000	1000.000000	0.000000	mass balance analyses show that this reaction contributes to a flux solution that can generate mass; the rxn should therefore be constrained until imbalances can be addressed
HMR_0690	fatty acid-LD-PS pool[c] => 0.0005 (10Z)-heptadecenoic acid[c] + 0.0005 (11Z,14Z)-eicosadienoic acid[c] + 0.0005 (11Z,14Z,17Z)-eicosatrienoic acid[c] + 0.0005 (13Z)-eicosenoic acid[c] + 0.0005 (13Z)-octadecenoic acid[c] + 0.0005 (13Z,16Z)-docosadienoic acid[c] + 0.0055 (4Z,7Z,10Z,13Z,16Z)-DPA[c] + 0.0005 (6Z,9Z)-octadecadienoic acid[c] + 0.0005 (6Z,9Z,12Z,15Z,18Z)-TPA[c] + 0.0005 (6Z,9Z,12Z,15Z,18Z,21Z)-THA[c] + 0.0005 (7Z)-octadecenoic acid[c] + 0.0005 (7Z)-tetradecenoic acid[c] + 0.0005 (9E)-tetradecenoic acid[c] + 0.0005 (9Z,12Z,15Z,18Z)-TTA[c] + 0.0005 (9Z,12Z,15Z,18Z,21Z)-TPA[c] + 0.0005 10,13,16,19-docosatetraenoic acid[c] + 0.0005 10,13,16-docosatriynoic acid[c] + 0.0005 12,15,18,21-tetracosatetraenoic acid[c] + 0.0005 13,16,19-docosatrienoic acid[c] + 0.0005 7-palmitoleic acid[c] + 0.0005 8,11-eicosadienoic acid[c] + 0.0005 9-eicosenoic acid[c] + 0.0005 9-heptadecylenic acid[c] + 0.0043 adrenic acid[c] + 0.2005 arachidonate[c] + 0.0005 behenic acid[c] + 0.0005 cerotic acid[c] + 0.0005 cis-cetoleic acid[c] + 0.0005 cis-erucic acid[c] + 0.0005 cis-gondoic acid[c] + 0.0131 cis-vaccenic acid[c] + 0.0931 DHA[c] + 0.0089 dihomo-gamma-linolenate[c] + 0.0329 DPA[c] + 0.0005 eicosanoate[c] + 0.0005 elaidate[c] + 0.0286 EPA[c] + 0.0011 gamma-linolenate[c] + 0.0005 henicosanoic acid[c] + 0.0005 lauric acid[c] + 0.0005 lignocerate[c] + 0.0177 linoleate[c] + 0.0035 linolenate[c] + 0.0005 margaric acid[c] + 0.0005 mead acid[c] + 0.0055 myristic acid[c] + 0.0005 nervonic acid[c] + 0.0005 nonadecylic acid[c] + 0.0323 oleate[c] + 0.0174 omega-3-arachidonic acid[c] + 0.0337 palmitate[c] + 0.0058 palmitolate[c] + 0.0005 pentadecylic acid[c] + 0.0005 physeteric acid[c] + 0.4731 stearate[c] + 0.0025 stearidonic acid[c] + 0.0005 tricosanoic acid[c] + 0.0005 tridecylic acid[c] + 0.0005 ximenic acid[c]	fatty acid-LD-PS pool[c] => 0.0005 (10Z)-heptadecenoic acid[c] + 0.0005 (11Z,14Z)-eicosadienoic acid[c] + 0.0005 (11Z,14Z,17Z)-eicosatrienoic acid[c] + 0.0005 (13Z)-eicosenoic acid[c] + 0.0005 (13Z)-octadecenoic acid[c] + 0.0005 (13Z,16Z)-docosadienoic acid[c] + 0.0055 (4Z,7Z,10Z,13Z,16Z)-DPA[c] + 0.0005 (6Z,9Z)-octadecadienoic acid[c] + 0.0005 (6Z,9Z,12Z,15Z,18Z)-TPA[c] + 0.0005 (6Z,9Z,12Z,15Z,18Z,21Z)-THA[c] + 0.0005 (7Z)-octadecenoic acid[c] + 0.0005 (7Z)-tetradecenoic acid[c] + 0.0005 (9E)-tetradecenoic acid[c] + 0.0005 (9Z,12Z,15Z,18Z)-TTA[c] + 0.0005 (9Z,12Z,15Z,18Z,21Z)-TPA[c] + 0.0005 10,13,16,19-docosatetraenoic acid[c] + 0.0005 10,13,16-docosatriynoic acid[c] + 0.0005 12,15,18,21-tetracosatetraenoic acid[c] + 0.0005 13,16,19-docosatrienoic acid[c] + 0.0005 7-palmitoleic acid[c] + 0.0005 8,11-eicosadienoic acid[c] + 0.0005 9-eicosenoic acid[c] + 0.0005 9-heptadecylenic acid[c] + 0.0043 adrenic acid[c] + 0.2005 arachidonate[c] + 0.0005 behenic acid[c] + 0.0005 cerotic acid[c] + 0.0005 cis-cetoleic acid[c] + 0.0005 cis-erucic acid[c] + 0.0005 cis-gondoic acid[c] + 0.0131 cis-vaccenic acid[c] + 0.0931 DHA[c] + 0.0089 dihomo-gamma-linolenate[c] + 0.0329 DPA[c] + 0.0005 eicosanoate[c] + 0.0005 elaidate[c] + 0.0286 EPA[c] + 0.0011 gamma-linolenate[c] + 0.0005 henicosanoic acid[c] + 0.0005 lauric acid[c] + 0.0005 lignocerate[c] + 0.0177 linoleate[c] + 0.0035 linolenate[c] + 0.0005 margaric acid[c] + 0.0005 mead acid[c] + 0.0055 myristic acid[c] + 0.0005 nervonic acid[c] + 0.0005 nonadecylic acid[c] + 0.0323 oleate[c] + 0.0174 omega-3-arachidonic acid[c] + 0.0337 palmitate[c] + 0.0058 palmitolate[c] + 0.0005 pentadecylic acid[c] + 0.0005 physeteric acid[c] + 0.4731 stearate[c] + 0.0025 stearidonic acid[c] + 0.0005 tricosanoic acid[c] + 0.0005 tridecylic acid[c] + 0.0005 ximenic acid[c]	0.000000	0.000000	1000.000000	0.000000	mass balance analyses show that this reaction contributes to a flux solution that can generate mass; the rxn should therefore be constrained until imbalances can be addressed
HMR_1357	5,9-cyclo-6,8,12-trihydroxy-(10E,14Z)-eicosadienoic acid[c] + dehydroascorbic acid[c] + H2O[c] <=> 5,9-cyclo-6,8-cycloperoxy-12-hydroperoxy-(10E,14Z)-eicosadienoate[c] + ascorbate[c] + 2 H+[c]	5,9-cyclo-6,8-cycloperoxy-12-hydroperoxy-(10E,14Z)-eicosadienoate[c] + ascorbate[c] + 2 H+[c] <=> 5,9-cyclo-6,8,12-trihydroxy-(10E,14Z)-eicosadienoic acid[c] + dehydroascorbic acid[c] + H2O[c]	-1000.000000	0.000000	1000.000000	1000.000000	H2O should not be able to peroxidate compound
HMR_1358	9-peroxy-(5Z,7E,11Z,14Z)-eicosatetraenoate[c] + H+[c] <=> arachidonate[c] + O2-[c]	arachidonate[c] + O2-[c] <=> 9-peroxy-(5Z,7E,11Z,14Z)-eicosatetraenoate[c] + H+[c]	-1000.000000	0.000000	1000.000000	1000.000000	this rxn should not be able to produce superoxide
HMR_1360	5,9,11-trihydroxyprosta-(6E,14Z)-dien-1-oate[c] + dehydroascorbic acid[c] + H2O[c] <=> 9,11-cycloperoxy-5-hydroperoxy-(6E,14Z)-eicosadienoate[c] + ascorbate[c] + 2 H+[c]	9,11-cycloperoxy-5-hydroperoxy-(6E,14Z)-eicosadienoate[c] + ascorbate[c] + 2 H+[c] <=> 5,9,11-trihydroxyprosta-(6E,14Z)-dien-1-oate[c] + dehydroascorbic acid[c] + H2O[c]	-1000.000000	0.000000	1000.000000	1000.000000	H2O should not be able to peroxidate compound
HMR_1361	11-peroxy-(5Z,8Z,12E,14Z)-eicosatetraenoate[c] + H+[c] <=> arachidonate[c] + O2-[c]	arachidonate[c] + O2-[c] <=> 11-peroxy-(5Z,8Z,12E,14Z)-eicosatetraenoate[c] + H+[c]	-1000.000000	0.000000	1000.000000	1000.000000	this rxn should not be able to produce superoxide
HMR_1364	12-peroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate[c] + H+[c] <=> arachidonate[c] + O2-[c]	arachidonate[c] + O2-[c] <=> 12-peroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate[c] + H+[c]	-1000.000000	0.000000	1000.000000	1000.000000	this rxn should not be able to produce superoxide
HMR_1405	10-peroxy-docosahexaenoate[c] + H+[c] <=> DHA[c] + O2-[c]	DHA[c] + O2-[c] <=> 10-peroxy-docosahexaenoate[c] + H+[c]	-1000.000000	0.000000	1000.000000	1000.000000	this rxn should not be able to produce superoxide
HMR_2128	calcitriol[m] + H+[m] + NADPH[m] + O2[m] => calcitroic acid[m] + H2O[m] + NADP+[m]	calcitriol[m] + H+[m] + NADPH[m] + O2[m] => calcitroic acid[m] + H2O[m] + NADP+[m]	0.000000	0.000000	1000.000000	0.000000	rxn is mass imbalanced, but correction would result in identical reaction as HMR_2141; should therefore be DELETED
HMR_3451	3-oxo-dihomo-gamma-linolenoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + gamma-linolenoyl-CoA[m]	3-oxo-dihomo-gamma-linolenoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + gamma-linolenoyl-CoA[m]	0.000000	0.000000	1000.000000	0.000000	reaction enables biosynthesis of an essential fatty acid (linoleic acid), which is physiologically incorrect. Reaction should be DELETED, unless sufficient evidence supporting its inclusion can be provided.
HMR_3465	3-oxo-dihomo-gamma-linolenoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + gamma-linolenoyl-CoA[p]	3-oxo-dihomo-gamma-linolenoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + gamma-linolenoyl-CoA[p]	0.000000	0.000000	1000.000000	0.000000	reaction enables biosynthesis of an essential fatty acid (linoleic acid), which is physiologically incorrect. Reaction should be DELETED, unless sufficient evidence supporting its inclusion can be provided.
HMR_4551	formyl-N-acetyl-5-methoxykynurenamine[c] + 2 H+[c] + H2O2[c] <=> formate[c] + H2O[c] + N-acetyl-5-methoxykynuramine[c]	formyl-N-acetyl-5-methoxykynurenamine[c] + 2 H+[c] + H2O2[c] <=> formate[c] + H2O[c] + N-acetyl-5-methoxykynuramine[c]	-1000.000000	0.000000	1000.000000	1000.000000	the reverse reaction (formate consumption) should not be possible (PMID: 19573038)
HMR_5233	HDL remnant[l] => 2 apoA1[l] + 20 cholesterol[l] + 160 cholesterol-ester pool[l] + 90 PC-LD pool[l] + 25 PE-LD pool[l] + 30 PS-LD pool[l] + 75 SM pool[l]	HDL remnant[l] => 2 apoA1[l] + 90 PC-LD pool[l] + 25 PE-LD pool[l] + 30 PS-LD pool[l] + 75 SM pool[l]	0.000000	0.000000	1000.000000	1000.000000	balanced mass by removing cholesterol and cholesterol-ester pool from products
HMR_5238	LDL remnant[l] => 25 2-lysolecithin pool[l] + apoB100[l] + 110 CDP-diacylglycerol-LD-PI pool[l] + 680 cholesterol[l] + 1515 cholesterol-ester pool[l] + 425 PC-LD pool[l] + 30 PE-LD pool[l] + 160 SM pool[l]	LDL remnant[l] => 25 2-lysolecithin pool[l] + apoB100[l] + 110 CDP-diacylglycerol-LD-PI pool[l] + 425 PC-LD pool[l] + 30 PE-LD pool[l] + 160 SM pool[l]	0.000000	0.000000	1000.000000	1000.000000	balanced mass by removing cholesterol and cholesterol-ester pool from products
HMR_7625	[protein]-L-arginine[c] + NAD+[c] => N(omega)-(ADP-D-ribosyl)-L-arginine[c] + nicotinamide[c]	[protein]-L-arginine[c] + H2O[c] + NAD+[c] => N(omega)-(ADP-D-ribosyl)-L-arginine[c] + nicotinamide[c]	0.000000	0.000000	1000.000000	1000.000000	water is required as a reactant
HMR_8616	ATP[m] + cob(I)alamin[m] + H+[c] <=> cobamide-coenzyme[m] + triphosphate[m]	ATP[m] + cob(I)alamin[m] + H+[m] <=> cobamide-coenzyme[m] + triphosphate[m]	-1000.000000	-1000.000000	1000.000000	1000.000000	corrected suspected mistake in proton compartment
IDL_HSDEG	4 H2O[s] + Intermediate Density Lipoprotein[s] => 4 cholesterol[s] + 4 glycerol[s] + 4 R Total[s] + 4 R Total 2 Position[s] + 4 R Total 3 Position[s] + 0.5 apoB100[s] + 0.5 apoE[s]	4 H2O[s] + Intermediate Density Lipoprotein[s] => 4 cholesterol[s] + 4 glycerol[s] + 4 R Total[s] + 4 R Total 2 Position[s] + 4 R Total 3 Position[s] + 0.5 apoB100[s] + 0.5 apoE[s]	0.000000	0.000000	1000.000000	0.000000	treatment of TAG-VLDL pool here is different than other (HMR) reactions in the model, resulting in mass imbalances; rxn should be DELETED
IDL_HSSYN	4 cholesterol[s] + 4 TAG-VLDL pool[s] + 0.5 apoB100[s] + 0.5 apoE[s] => Intermediate Density Lipoprotein[s]	4 cholesterol[s] + 4 TAG-VLDL pool[s] + 0.5 apoB100[s] + 0.5 apoE[s] => Intermediate Density Lipoprotein[s]	0.000000	0.000000	1000.000000	0.000000	treatment of TAG-VLDL pool here is different than other (HMR) reactions in the model, resulting in mass imbalances; rxn should be DELETED
LCAT10e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Myristoylglycerophosphocholine[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Myristoylglycerophosphocholine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT11e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Oleoylglycerophosphocholine (Delta 9)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Oleoylglycerophosphocholine (Delta 9)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT12e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Oleoylglycerophosphoethanolamine (Delta 9)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Oleoylglycerophosphoethanolamine (Delta 9)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT13e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Palmitoleoylglycerophosphocholine (Delta 9)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Palmitoleoylglycerophosphocholine (Delta 9)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT14e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Palmitoylglycerophosphocholine[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Palmitoylglycerophosphocholine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT15e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Stearoylglycerophosphocholine[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Stearoylglycerophosphocholine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT16e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Stearoylglycerophosphoethanolamine[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Stearoylglycerophosphoethanolamine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT17e	cholesterol[s] + PI pool[s] => cholesterol-ester pool[s] + 1-Stearoylglycerophosphoinositol[s]	cholesterol[s] + PI pool[s] => cholesterol-ester pool[s] + 1-Stearoylglycerophosphoinositol[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT18e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 2-Linoleoylglycerophosphocholine[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 2-Linoleoylglycerophosphocholine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT19e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 2-Linoleoylglycerophosphoethanolamine[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 2-Linoleoylglycerophosphoethanolamine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT20e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 2-Oleoylglycerophosphocholine[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 2-Oleoylglycerophosphocholine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT21e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 2-Palmitoylglycerophosphocholine[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 2-Palmitoylglycerophosphocholine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT22e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 2-Stearoylglycerophosphocholine[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 2-Stearoylglycerophosphocholine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT23e	cholesterol[s] + PC-LD pool[s] => 2-lysolecithin pool[s] + 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)[s]	cholesterol[s] + PC-LD pool[s] => 2-lysolecithin pool[s] + 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT25e	cholesterol[s] + PC-LD pool[s] => 2-lysolecithin pool[s] + 1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)[s]	cholesterol[s] + PC-LD pool[s] => 2-lysolecithin pool[s] + 1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT26e	cholesterol[s] + PC-LD pool[s] => 2-lysolecithin pool[s] + 1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)[s]	cholesterol[s] + PC-LD pool[s] => 2-lysolecithin pool[s] + 1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT27e	cholesterol[s] + PC-LD pool[s] => 2-lysolecithin pool[s] + Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)[s]	cholesterol[s] + PC-LD pool[s] => 2-lysolecithin pool[s] + Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT28e	cholesterol[s] + PC-LD pool[s] => 2-lysolecithin pool[s] + Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)[s]	cholesterol[s] + PC-LD pool[s] => 2-lysolecithin pool[s] + Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
