# Date: 2018-12-15
rxns	eqnOrig	eqnNew	lbOrig	lbNew	ubOrig	ubNew	notes
DM_kynate[c]	4-hydroxy-2-quinolinecarboxylic acid[c] => 4-hydroxy-2-quinolinecarboxylic acid[x]	4-hydroxy-2-quinolinecarboxylic acid[c] => 4-hydroxy-2-quinolinecarboxylic acid[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_lca24g[c]	Lithocholic acid-24glucuronide, CDCA-24G[c] => Lithocholic acid-24glucuronide, CDCA-24G[x]	Lithocholic acid-24glucuronide, CDCA-24G[c] => Lithocholic acid-24glucuronide, CDCA-24G[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_lca3g[c]	Lithocholic acid-3glucuronide, CDCA-3G[c] => Lithocholic acid-3glucuronide, CDCA-3G[x]	Lithocholic acid-3glucuronide, CDCA-3G[c] => Lithocholic acid-3glucuronide, CDCA-3G[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_lca3s[c]	Lithocholic acid 3-sulfate[c] => Lithocholic acid 3-sulfate[x]	Lithocholic acid 3-sulfate[c] => Lithocholic acid 3-sulfate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_m_em_3gacpail_prot_hs_r_	m3gacpail_prot heparan sulfate[r] => m3gacpail_prot heparan sulfate[x]	m3gacpail_prot heparan sulfate[r] => m3gacpail_prot heparan sulfate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_melanin_c_	Melanin[c] => Melanin[x]	Melanin[c] => Melanin[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_mem2emgacpail_prot_hs_r_	mem2emgacpail_prot heparan sulfate[r] => mem2emgacpail_prot heparan sulfate[x]	mem2emgacpail_prot heparan sulfate[r] => mem2emgacpail_prot heparan sulfate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_mi1345p[c]	1D-myo-inositol-1,3,4,5-tetrakisphosphate[c] => 1D-myo-inositol-1,3,4,5-tetrakisphosphate[x]	1D-myo-inositol-1,3,4,5-tetrakisphosphate[c] => 1D-myo-inositol-1,3,4,5-tetrakisphosphate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_mi134p[c]	1D-myo-inositol-1,3,4-trisphosphate[c] => 1D-myo-inositol-1,3,4-trisphosphate[x]	1D-myo-inositol-1,3,4-trisphosphate[c] => 1D-myo-inositol-1,3,4-trisphosphate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_mi145p[c]	D-myo-inositol-1,4,5-trisphosphate[c] => D-myo-inositol-1,4,5-trisphosphate[x]	D-myo-inositol-1,4,5-trisphosphate[c] => D-myo-inositol-1,4,5-trisphosphate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_mi14p[c]	1D-myo-inositol-1,4-bisphosphate[c] => 1D-myo-inositol-1,4-bisphosphate[x]	1D-myo-inositol-1,4-bisphosphate[c] => 1D-myo-inositol-1,4-bisphosphate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_mqn10[c]	Menaquinone-10[c] => Menaquinone-10[x]	Menaquinone-10[c] => Menaquinone-10[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_mqn11[c]	Menaquinone-11[c] => Menaquinone-11[x]	Menaquinone-11[c] => Menaquinone-11[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_mqn7[c]	Menaquinone-7[c] => Menaquinone-7[x]	Menaquinone-7[c] => Menaquinone-7[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_mqn8[c]	Menaquinone-8[c] => Menaquinone-8[x]	Menaquinone-8[c] => Menaquinone-8[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_mqn9[c]	Menaquinone-9[c] => Menaquinone-9[x]	Menaquinone-9[c] => Menaquinone-9[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_myelin_hs[c]	Myelin Sheath[c] => Myelin Sheath[x]	Myelin Sheath[c] => Myelin Sheath[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_n5m2masn_g_	n5m2masn[g] => n5m2masn[x]	n5m2masn[g] => n5m2masn[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_na1[c]	Na+[c] => Na+[x]	Na+[c] => Na+[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_na1[g]	Na+[g] => Na+[x]	Na+[g] => Na+[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_na1[r]	Na+[r] => Na+[x]	Na+[r] => Na+[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_na1[x]	Na+[p] => Na+[x]	Na+[p] => Na+[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_ncam	nicotinamide[c] => nicotinamide[x]	nicotinamide[c] => nicotinamide[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_neuromelanin[c]	Neuromelanin[c] => Neuromelanin[x]	Neuromelanin[c] => Neuromelanin[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_no2[c]	nitrite[c] => nitrite[x]	nitrite[c] => nitrite[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_nrpphr[c]	noradrenaline[c] => noradrenaline[x]	noradrenaline[c] => noradrenaline[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_oretn_n_	4-oxo-13-cis-retinoate[n] => 4-oxo-13-cis-retinoate[x]	4-oxo-13-cis-retinoate[n] => 4-oxo-13-cis-retinoate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_pail35p_hs[n]	phosphatidylinositol-3,5-bisphosphate[n] => phosphatidylinositol-3,5-bisphosphate[x]	phosphatidylinositol-3,5-bisphosphate[n] => phosphatidylinositol-3,5-bisphosphate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_pchol_hs[c]	PC-LD pool[c] => PC-LD pool[x]	PC-LD pool[c] => PC-LD pool[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_pcreat[c]	creatine-phosphate[c] => creatine-phosphate[x]	creatine-phosphate[c] => creatine-phosphate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_pe_hs[c]	PE-LD pool[c] => PE-LD pool[x]	PE-LD pool[c] => PE-LD pool[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_pe_hs[r]	PE-LD pool[r] => PE-LD pool[x]	PE-LD pool[r] => PE-LD pool[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_phsph1p[c]	Phytosphingosine-1-Phosphate[c] => Phytosphingosine-1-Phosphate[x]	Phytosphingosine-1-Phosphate[c] => Phytosphingosine-1-Phosphate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_pmtcoa[r]	palmitoyl-CoA[r] => palmitoyl-CoA[x]	palmitoyl-CoA[r] => palmitoyl-CoA[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_pnto_R	pantothenate[c] => pantothenate[x]	pantothenate[c] => pantothenate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_retn[n]	retinoate[n] => retinoate[x]	retinoate[n] => retinoate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_sTn_antigen_g_	sialyl-Tn antigen[g] => sialyl-Tn antigen[x]	sialyl-Tn antigen[g] => sialyl-Tn antigen[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_sph1p[n]	sphinganine-1-phosphate[n] => sphinganine-1-phosphate[x]	sphinganine-1-phosphate[n] => sphinganine-1-phosphate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_sphs1p[n]	sphingosine-1-phosphate[n] => sphingosine-1-phosphate[x]	sphingosine-1-phosphate[n] => sphingosine-1-phosphate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_sprm_c_	spermine[c] => spermine[x]	spermine[c] => spermine[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_srtn[c]	serotonin[c] => serotonin[x]	serotonin[c] => serotonin[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_taur[c]	taurine[c] => taurine[x]	taurine[c] => taurine[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_tca3s[c]	Taurocholic acid 3-sulfate[c] => Taurocholic acid 3-sulfate[x]	Taurocholic acid 3-sulfate[c] => Taurocholic acid 3-sulfate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_tcdca3s[c]	Taurochenodeoxycholic acid 3-sulfate[c] => Taurochenodeoxycholic acid 3-sulfate[x]	Taurochenodeoxycholic acid 3-sulfate[c] => Taurochenodeoxycholic acid 3-sulfate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_tdca3s[c]	Taurodeoxycholic acid 3-sulfate[c] => Taurodeoxycholic acid 3-sulfate[x]	Taurodeoxycholic acid 3-sulfate[c] => Taurodeoxycholic acid 3-sulfate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_thf[n]	THF[n] => THF[x]	THF[n] => THF[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_thm[m]	thiamin[m] => thiamin[x]	thiamin[m] => thiamin[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_thyochol[c]	Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c] => Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[x]	Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c] => Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_ts3[c]	tachysterol 3[c] => tachysterol 3[x]	tachysterol 3[c] => tachysterol 3[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_tudca3s[c]	Tauroursodeoxycholic acid 3-sulfate[c] => Tauroursodeoxycholic acid 3-sulfate[x]	Tauroursodeoxycholic acid 3-sulfate[c] => Tauroursodeoxycholic acid 3-sulfate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_tym[c]	tyramine[c] => tyramine[x]	tyramine[c] => tyramine[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_uchol[c]	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[c] => Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[x]	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[c] => Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_udca3s[c]	Ursodeoxycholic acid 3-sulfate[c] => Ursodeoxycholic acid 3-sulfate[x]	Ursodeoxycholic acid 3-sulfate[c] => Ursodeoxycholic acid 3-sulfate[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
DM_yvite_c_	gamma-tocopherol[c] => gamma-tocopherol[x]	gamma-tocopherol[c] => gamma-tocopherol[x]	0.000000	0.000000	1000.000000	0.000000	sink/demand reactions were inactivated, and are scheduled for future DELETION
EX_q10h2[e]	ubiquinol[s] => ubiquinol[x]	ubiquinol[s] <=> ubiquinol[x]	0.000000	-1000.000000	1000.000000	1000.000000	bounds of all exchange reactions by default set to +/-1000
EX_sfcys[e]	S-Sulfo-L-Cysteine[s] => S-Sulfo-L-Cysteine[x]	S-Sulfo-L-Cysteine[s] <=> S-Sulfo-L-Cysteine[x]	0.000000	-1000.000000	1000.000000	1000.000000	bounds of all exchange reactions by default set to +/-1000
HMR_7108	benzo[a]pyrene[x] <=> benzo[a]pyrene[s]	benzo[a]pyrene[s] <=> benzo[a]pyrene[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_7110	naphthalene[x] <=> naphthalene[s]	naphthalene[s] <=> naphthalene[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_7112	aflatoxin B1[x] <=> aflatoxin B1[s]	aflatoxin B1[s] <=> aflatoxin B1[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_7114	trichloroethene[x] <=> trichloroethene[s]	trichloroethene[s] <=> trichloroethene[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_7116	bromobenzene[x] <=> bromobenzene[s]	bromobenzene[s] <=> bromobenzene[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_7118	7,12-dimethylbenz[a]anthracene[x] <=> 7,12-dimethylbenz[a]anthracene[s]	7,12-dimethylbenz[a]anthracene[s] <=> 7,12-dimethylbenz[a]anthracene[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_7120	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[x] <=> 4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[s]	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[s] <=> 4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_7122	1-nitronaphthalene[x] <=> 1-nitronaphthalene[s]	1-nitronaphthalene[s] <=> 1-nitronaphthalene[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_7124	1,1-dichloroethylene[x] <=> 1,1-dichloroethylene[s]	1,1-dichloroethylene[s] <=> 1,1-dichloroethylene[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_7126	1,2-dibromoethane[x] <=> 1,2-dibromoethane[s]	1,2-dibromoethane[s] <=> 1,2-dibromoethane[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9023	TAG-extraction[x] <=> TAG-extraction[s]	TAG-extraction[s] <=> TAG-extraction[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9024	chylomicron[x] => chylomicron[s]	chylomicron[s] <=> chylomicron[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9025	VLDL[x] => VLDL[s]	(DELETED)	0.000000	0.000000	1000.000000	0.000000	reaction is identical to HMR_9049, but in opposite direction; these rxns were therefore merged into HMR_9049, which was made reversible.
HMR_9026	HDL[x] => HDL[s]	(DELETED)	0.000000	0.000000	1000.000000	0.000000	reaction is identical to HMR_9050, but in opposite direction; these rxns were therefore merged into HMR_9050, which was made reversible.
HMR_9027	LDL[x] => LDL[s]	(DELETED)	0.000000	0.000000	1000.000000	0.000000	reaction is identical to HMR_9051, but in opposite direction; these rxns were therefore merged into HMR_9051, which was made reversible.
HMR_9028	chylomicron remnant[x] => chylomicron remnant[s]	(DELETED)	0.000000	0.000000	1000.000000	0.000000	reaction is identical to HMR_9052, but in opposite direction; these rxns were therefore merged into HMR_9052, which was made reversible.
HMR_9029	VLDL remnant[x] => VLDL remnant[s]	(DELETED)	0.000000	0.000000	1000.000000	0.000000	reaction is identical to HMR_9053, but in opposite direction; these rxns were therefore merged into HMR_9053, which was made reversible.
HMR_9030	HDL remnant[x] => HDL remnant[s]	(DELETED)	0.000000	0.000000	1000.000000	0.000000	reaction is identical to HMR_9054, but in opposite direction; these rxns were therefore merged into HMR_9054, which was made reversible.
HMR_9031	LDL remnant[x] => LDL remnant[s]	(DELETED)	0.000000	0.000000	1000.000000	0.000000	reaction is identical to HMR_9055, but in opposite direction; these rxns were therefore merged into HMR_9055, which was made reversible.
HMR_9032	SMCFA-blood-pool[x] => SMCFA-blood-pool[s]	SMCFA-blood-pool[s] <=> SMCFA-blood-pool[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9033	NEFA blood pool in[x] <=> NEFA blood pool in[s]	NEFA blood pool in[s] <=> NEFA blood pool in[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9034	glucose[x] <=> glucose[s]	glucose[s] <=> glucose[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9035	linoleate[x] => linoleate[s]	linoleate[s] <=> linoleate[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9036	linolenate[x] => linolenate[s]	linolenate[s] <=> linolenate[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9037	phytanic acid[x] => phytanic acid[s]	phytanic acid[s] <=> phytanic acid[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9038	histidine[x] => histidine[s]	histidine[s] <=> histidine[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9039	isoleucine[x] => isoleucine[s]	isoleucine[s] <=> isoleucine[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9040	leucine[x] => leucine[s]	leucine[s] <=> leucine[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9041	lysine[x] => lysine[s]	lysine[s] <=> lysine[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9042	methionine[x] => methionine[s]	methionine[s] <=> methionine[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9043	phenylalanine[x] => phenylalanine[s]	phenylalanine[s] <=> phenylalanine[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9044	threonine[x] => threonine[s]	threonine[s] <=> threonine[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9045	tryptophan[x] => tryptophan[s]	tryptophan[s] <=> tryptophan[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9046	valine[x] => valine[s]	valine[s] <=> valine[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9047	H2O[x] <=> H2O[s]	H2O[s] <=> H2O[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9048	O2[x] => O2[s]	O2[s] <=> O2[x]	0.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export; bounds of all exchange reactions by default set to +/-1000
HMR_9049	VLDL[s] => VLDL[x]	VLDL[s] <=> VLDL[x]	0.000000	-1000.000000	1000.000000	1000.000000	reaction is identical to HMR_9025, but in opposite direction; these rxns were therefore merged into HMR_9049, which was made reversible.
HMR_9050	HDL[s] => HDL[x]	HDL[s] <=> HDL[x]	0.000000	-1000.000000	1000.000000	1000.000000	reaction is identical to HMR_9026, but in opposite direction; these rxns were therefore merged into HMR_9050, which was made reversible.
HMR_9051	LDL[s] => LDL[x]	LDL[s] <=> LDL[x]	0.000000	-1000.000000	1000.000000	1000.000000	reaction is identical to HMR_9027, but in opposite direction; these rxns were therefore merged into HMR_9051, which was made reversible.
HMR_9052	chylomicron remnant[s] => chylomicron remnant[x]	chylomicron remnant[s] <=> chylomicron remnant[x]	0.000000	-1000.000000	1000.000000	1000.000000	reaction is identical to HMR_9028, but in opposite direction; these rxns were therefore merged into HMR_9052, which was made reversible.
HMR_9053	VLDL remnant[s] => VLDL remnant[x]	VLDL remnant[s] <=> VLDL remnant[x]	0.000000	-1000.000000	1000.000000	1000.000000	reaction is identical to HMR_9029, but in opposite direction; these rxns were therefore merged into HMR_9053, which was made reversible.
HMR_9054	HDL remnant[s] => HDL remnant[x]	HDL remnant[s] <=> HDL remnant[x]	0.000000	-1000.000000	1000.000000	1000.000000	reaction is identical to HMR_9030, but in opposite direction; these rxns were therefore merged into HMR_9054, which was made reversible.
HMR_9055	LDL remnant[s] => LDL remnant[x]	LDL remnant[s] <=> LDL remnant[x]	0.000000	-1000.000000	1000.000000	1000.000000	reaction is identical to HMR_9031, but in opposite direction; these rxns were therefore merged into HMR_9055, which was made reversible.
HMR_9056	NEFA blood pool out[s] => NEFA blood pool out[x]	NEFA blood pool out[s] <=> NEFA blood pool out[x]	0.000000	-1000.000000	1000.000000	1000.000000	bounds of all exchange reactions by default set to +/-1000
HMR_9058	CO2[s] => CO2[x]	CO2[s] <=> CO2[x]	0.000000	-1000.000000	1000.000000	1000.000000	bounds of all exchange reactions by default set to +/-1000
HMR_9061	alanine[x] <=> alanine[s]	alanine[s] <=> alanine[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9062	asparagine[x] <=> asparagine[s]	asparagine[s] <=> asparagine[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9063	glutamine[x] <=> glutamine[s]	glutamine[s] <=> glutamine[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9064	tyrosine[x] <=> tyrosine[s]	tyrosine[s] <=> tyrosine[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9065	cysteine[x] <=> cysteine[s]	cysteine[s] <=> cysteine[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9066	arginine[x] <=> arginine[s]	arginine[s] <=> arginine[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9067	glycine[x] <=> glycine[s]	glycine[s] <=> glycine[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9068	proline[x] <=> proline[s]	proline[s] <=> proline[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9069	serine[x] <=> serine[s]	serine[s] <=> serine[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9070	aspartate[x] <=> aspartate[s]	aspartate[s] <=> aspartate[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9071	glutamate[x] <=> glutamate[s]	glutamate[s] <=> glutamate[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9072	Pi[x] <=> Pi[s]	Pi[s] <=> Pi[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9073	NH3[x] <=> NH3[s]	NH3[s] <=> NH3[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9074	sulfate[x] <=> sulfate[s]	sulfate[s] <=> sulfate[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9075	urate[x] <=> urate[s]	urate[s] <=> urate[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9076	Fe2+[x] <=> Fe2+[s]	Fe2+[s] <=> Fe2+[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9077	Na+[x] <=> Na+[s]	Na+[s] <=> Na+[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
HMR_9078	HCO3-[x] <=> HCO3-[s]	HCO3-[s] <=> HCO3-[x]	-1000.000000	-1000.000000	1000.000000	1000.000000	changed reaction directionality so positive flux corresponds to metabolite export
