# Date: 2019-11-22
rxns	eqnOrig	eqnNew	lbOrig	lbNew	ubOrig	ubNew	grRuleOrig	grRuleNew	notes
HMR_2001	cortisol[r] + H+[r] + NADPH[r] + O2[r] => 11beta-hydroxyandrost-4-ene-3,17-dione[r] + acetate[r] + H2O[r] + NADP+[r]	cortisol[r] + H+[r] + 2 NADPH[r] + O2[r] => 11beta-hydroxyandrost-4-ene-3,17-dione[r] + acetate[r] + 2 H2O[r] + 2 NADP+[r]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000148795 or ENSG00000160882 or ENSG00000179142 or ENSG00000197580	ENSG00000148795 or ENSG00000160882 or ENSG00000179142 or ENSG00000197580	
HMR_2031	19-oxo-testosterone[c] + 2 H+[c] + O2[c] => estradiol-17beta[c] + formate[c] + H2O[c]	19-oxo-testosterone[c] + NADPH[c] + O2[c] => estradiol-17beta[c] + formate[c] + H2O[c] + NADP+[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974 or ENSG00000282301	ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974 or ENSG00000282301	
HMR_2034	19-oxoandrostenedione[c] + 2 H+[c] + O2[c] => estrone[c] + formate[c] + H2O[c]	19-oxoandrostenedione[c] + NADPH[c] + O2[c] => estrone[c] + formate[c] + H2O[c] + NADP+[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974 or ENSG00000282301	ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974 or ENSG00000282301	
HMR_2037	estrone[c] + PAPS[c] => estrone 3-sulfate[c] + H+[c] + PAP[c]	estrone[c] + PAPS[c] => estrone 3-sulfate[c] + H+[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000109193	ENSG00000109193 or ENSG00000196502 or ENSG00000261052	
HMR_2061	2-hydroxyestrone[c] + H2O2[c] <=> estrone-2,3-semiquinone[c] + 2 H+[c] + H2O[c]	2-hydroxyestrone[c] + H+[c] + H2O2[c] <=> estrone-2,3-semiquinone[c] + 2 H2O[c]	-1000.000000	-1000.000000	1000.000000	1000.000000	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	
HMR_2062	2-hydroxyestrone[l] + H2O2[l] <=> estrone-2,3-semiquinone[l] + 2 H+[l] + H2O[l]	2-hydroxyestrone[l] + H+[l] + H2O2[l] <=> estrone-2,3-semiquinone[l] + 2 H2O[l]	-1000.000000	-1000.000000	1000.000000	1000.000000	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	
HMR_2063	2-hydroxyestrone[r] + H2O2[r] <=> estrone-2,3-semiquinone[r] + 2 H+[r] + H2O[r]	2-hydroxyestrone[r] + H+[r] + H2O2[r] <=> estrone-2,3-semiquinone[r] + 2 H2O[r]	-1000.000000	-1000.000000	1000.000000	1000.000000	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	
HMR_2064	estrone-2,3-semiquinone[c] + O2[c] => estrone-2,3-quinone[c] + O2-[c]	estrone-2,3-semiquinone[c] + O2[c] => estrone-2,3-quinone[c] + H+[c] + O2-[c]	0.000000	0.000000	1000.000000	1000.000000			
HMR_2076	4-hydroxyestrone[c] + H2O2[c] <=> estrone-3,4-semiquinone[c] + 2 H+[c] + H2O[c]	4-hydroxyestrone[c] + H+[c] + H2O2[c] <=> estrone-3,4-semiquinone[c] + 2 H2O[c]	-1000.000000	-1000.000000	1000.000000	1000.000000	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	
HMR_2077	4-hydroxyestrone[l] + H2O2[l] <=> estrone-3,4-semiquinone[l] + 2 H+[l] + H2O[l]	4-hydroxyestrone[l] + H+[l] + H2O2[l] <=> estrone-3,4-semiquinone[l] + 2 H2O[l]	-1000.000000	-1000.000000	1000.000000	1000.000000	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	
HMR_2078	4-hydroxyestrone[r] + H2O2[r] <=> estrone-3,4-semiquinone[r] + 2 H+[r] + H2O[r]	4-hydroxyestrone[r] + H+[r] + H2O2[r] <=> estrone-3,4-semiquinone[r] + 2 H2O[r]	-1000.000000	-1000.000000	1000.000000	1000.000000	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	
HMR_2079	estrone-3,4-semiquinone[c] + O2[c] => estrone-3,4-quinone[c] + O2-[c]	estrone-3,4-semiquinone[c] + O2[c] => estrone-3,4-quinone[c] + H+[c] + O2-[c]	0.000000	0.000000	1000.000000	1000.000000			
HMR_2099	17beta-estradiol-2,3-semiquinone[c] + 2 H+[c] + H2O[c] <=> 2-hydroxyestradiol-17beta[c] + H2O2[c]	17beta-estradiol-2,3-semiquinone[c] + 2 H2O[c] <=> 2-hydroxyestradiol-17beta[c] + H+[c] + H2O2[c]	-1000.000000	-1000.000000	1000.000000	1000.000000	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	
HMR_2100	17beta-estradiol-2,3-semiquinone[l] + 2 H+[l] + H2O[l] <=> 2-hydroxyestradiol-17beta[l] + H2O2[l]	17beta-estradiol-2,3-semiquinone[l] + 2 H2O[l] <=> 2-hydroxyestradiol-17beta[l] + H+[l] + H2O2[l]	-1000.000000	-1000.000000	1000.000000	1000.000000	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	ENSG00000005381 or ENSG00000115705 or ENSG00000117592 or ENSG00000121053 or ENSG00000167419	
HMR_2102	17beta-estradiol-2,3-semiquinone[c] + O2[c] => 17beta-estradiol-2,3-quinone[c] + O2-[c]	17beta-estradiol-2,3-semiquinone[c] + O2[c] => 17beta-estradiol-2,3-quinone[c] + H+[c] + O2-[c]	0.000000	0.000000	1000.000000	1000.000000			
HMR_2142	calcitetrol[c] + NADPH[c] + O2[c] => 24-oxo-1alpha,25-dihydroxyvitamin D3[c] + H+[c] + H2O[c] + NADP+[c]	calcitetrol[c] + H+[c] + NADPH[c] + O2[c] => 24-oxo-1alpha,25-dihydroxyvitamin D3[c] + 2 H2O[c] + NADP+[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000119723 or ENSG00000130649 or ENSG00000145476	ENSG00000119723 or ENSG00000130649 or ENSG00000145476	
HMR_2143	calcitetrol[m] + NADPH[m] + O2[m] => 24-oxo-1alpha,25-dihydroxyvitamin D3[m] + H+[m] + H2O[m] + NADP+[m]	calcitetrol[m] + H+[m] + NADPH[m] + O2[m] => 24-oxo-1alpha,25-dihydroxyvitamin D3[m] + 2 H2O[m] + NADP+[m]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000119723 or ENSG00000130649 or ENSG00000145476	ENSG00000119723 or ENSG00000130649 or ENSG00000145476	
HMR_2152	acetyl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + acetoacetyl-[ACP][c] + CO2[c]	acetyl-[ACP][c] + H+[c] + malonyl-[ACP][c] => [ACP][c] + acetoacetyl-[ACP][c] + CO2[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000151093 or ENSG00000169710	ENSG00000151093 or ENSG00000169710	
HMR_2156	butyryl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + 3-oxohexanoyl-[ACP][c] + CO2[c]	butyryl-[ACP][c] + H+[c] + malonyl-[ACP][c] => [ACP][c] + 3-oxohexanoyl-[ACP][c] + CO2[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000151093 or ENSG00000169710	ENSG00000151093 or ENSG00000169710	
HMR_2160	hexanoyl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + 3-oxooctanoyl-[ACP][c] + CO2[c]	H+[c] + hexanoyl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + 3-oxooctanoyl-[ACP][c] + CO2[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000151093 or ENSG00000169710	ENSG00000151093 or ENSG00000169710	
HMR_2164	malonyl-[ACP][c] + octanoyl-[ACP][c] => [ACP][c] + 3-oxodecanoyl-[ACP][c] + CO2[c]	H+[c] + malonyl-[ACP][c] + octanoyl-[ACP][c] => [ACP][c] + 3-oxodecanoyl-[ACP][c] + CO2[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000151093 or ENSG00000169710	ENSG00000151093 or ENSG00000169710	
HMR_2168	decanoyl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + 3-oxododecanoyl-[ACP][c] + CO2[c]	decanoyl-[ACP][c] + H+[c] + malonyl-[ACP][c] => [ACP][c] + 3-oxododecanoyl-[ACP][c] + CO2[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000151093 or ENSG00000169710	ENSG00000151093 or ENSG00000169710	
HMR_2173	dodecanoyl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + 3-oxotetradecanoyl-[ACP][c] + CO2[c]	dodecanoyl-[ACP][c] + H+[c] + malonyl-[ACP][c] => [ACP][c] + 3-oxotetradecanoyl-[ACP][c] + CO2[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000151093 or ENSG00000169710	ENSG00000151093 or ENSG00000169710	
HMR_2178	malonyl-[ACP][c] + tetradecanoyl-[ACP][c] => [ACP][c] + 3-oxohexadecanoyl-[ACP][c] + CO2[c]	H+[c] + malonyl-[ACP][c] + tetradecanoyl-[ACP][c] => [ACP][c] + 3-oxohexadecanoyl-[ACP][c] + CO2[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000151093 or ENSG00000169710	ENSG00000151093 or ENSG00000169710	
HMR_2248	H2O[c] + tridecanoyl-[ACP][c] => [ACP][c] + tridecylic acid[c]	H2O[c] + tridecanoyl-[ACP][c] => [ACP][c] + H+[c] + tridecylic acid[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000152463 or ENSG00000169710	ENSG00000152463 or ENSG00000169710	
HMR_2253	H2O[c] + pentadecanoyl-[ACP][c] => [ACP][c] + pentadecylic acid[c]	H2O[c] + pentadecanoyl-[ACP][c] => [ACP][c] + H+[c] + pentadecylic acid[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000152463 or ENSG00000169710	ENSG00000152463 or ENSG00000169710	
HMR_2258	H2O[c] + heptadecanoyl-[ACP][c] => [ACP][c] + margaric acid[c]	H2O[c] + heptadecanoyl-[ACP][c] => [ACP][c] + H+[c] + margaric acid[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000152463 or ENSG00000169710	ENSG00000152463 or ENSG00000169710	
HMR_2443	13(S)-HPODE[c] + ferricytochrome C[c] <=> 13-oxy-radical-octadecadienoate[c] + ferrocytochrome C[c] + H+[c]	13(S)-HPODE[c] + ferricytochrome C[c] + H+[c] <=> 13-oxy-radical-octadecadienoate[c] + ferrocytochrome C[c] + H2O[c]	-1000.000000	-1000.000000	1000.000000	1000.000000			
HMR_2447	12,13-epoxy-9-alkoxy-(10E)-octadecenoate[c] + ferricytochrome C[c] + H+[c] <=> 12,13-epoxy-9-hydroperoxy-(10E)-octadecenoate[c] + ferrocytochrome C[c]	12,13-epoxy-9-alkoxy-(10E)-octadecenoate[c] + ferricytochrome C[c] + H2O[c] <=> 12,13-epoxy-9-hydroperoxy-(10E)-octadecenoate[c] + ferrocytochrome C[c] + H+[c]	-1000.000000	-1000.000000	1000.000000	1000.000000			
HMR_2451	1-hydroperoxy-8-carboxyoctyl-3,4-epoxynon-(2E)-enyl-ether[c] <=> 4-oxo-2-nonenal[c] + azelaic acid[c] + 2 H+[c]	1-hydroperoxy-8-carboxyoctyl-3,4-epoxynon-(2E)-enyl-ether[c] <=> 4-oxo-2-nonenal[c] + azelaic acid[c] + 3 H+[c]	-1000.000000	-1000.000000	1000.000000	1000.000000			
HMR_2452	1-hydroperoxy-8-carboxyoctyl-3,4-epoxynon-(2E)-enyl-ether[c] <=> 3,4-epoxynonanal[c] + azelaic acid[c]	1-hydroperoxy-8-carboxyoctyl-3,4-epoxynon-(2E)-enyl-ether[c] <=> 3,4-epoxynonanal[c] + azelaic acid[c] + H+[c]	-1000.000000	-1000.000000	1000.000000	1000.000000			
HMR_2581	EPA[c] + H+[c] + NADPH[c] + O2[c] => H2O[c] + NADP+[c] + PGH3[c]	EPA[c] + H+[c] + NADPH[c] + 2 O2[c] => H2O[c] + NADP+[c] + PGH3[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000073756 or ENSG00000095303 or ENSG00000105254	ENSG00000073756 or ENSG00000095303 or ENSG00000105254	
HMR_2582	EPA[n] + H+[n] + NADPH[n] + O2[n] => H2O[n] + NADP+[n] + PGH3[n]	EPA[n] + H+[n] + NADPH[n] + 2 O2[n] => H2O[n] + NADP+[n] + PGH3[n]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000073756 or ENSG00000095303 or ENSG00000105254	ENSG00000073756 or ENSG00000095303 or ENSG00000105254	
HMR_2971	(5Z,8Z,11Z)-eicosatrienoyl-CoA[r] + AMP[r] + H+[r] + PPi[r] <=> ATP[r] + CoA[r] + mead acid[r]	(5Z,8Z,11Z)-eicosatrienoyl-CoA[r] + AMP[r] + PPi[r] <=> ATP[r] + CoA[r] + mead acid[r]	-1000.000000	-1000.000000	1000.000000	1000.000000	ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142 or ENSG00000239642	ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142 or ENSG00000239642	
HMR_3008	ATP[c] + H2O[c] + propanoyl-CoA[c] => ADP[c] + Pi[c] + propanoyl-CoA[p]	ATP[c] + H2O[c] + propanoyl-CoA[c] => ADP[c] + H+[c] + Pi[c] + propanoyl-CoA[p]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910	ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910	
HMR_3011	ATP[c] + H2O[c] + palmitoyl-CoA[c] => ADP[c] + palmitoyl-CoA[p] + Pi[c]	ATP[c] + H2O[c] + palmitoyl-CoA[c] => ADP[c] + H+[c] + palmitoyl-CoA[p] + Pi[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910	ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910	
HMR_3013	ATP[c] + H2O[c] + linoleoyl-CoA[c] => ADP[c] + linoleoyl-CoA[p] + Pi[c]	ATP[c] + H2O[c] + linoleoyl-CoA[c] => ADP[c] + H+[c] + linoleoyl-CoA[p] + Pi[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910	ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910	
HMR_3014	arachidonyl-CoA[c] + ATP[c] + H2O[c] => ADP[c] + arachidonyl-CoA[p] + Pi[c]	arachidonyl-CoA[c] + ATP[c] + H2O[c] => ADP[c] + arachidonyl-CoA[p] + H+[c] + Pi[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910	ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910	
HMR_3017	(13Z)-eicosenoyl-CoA[c] + ATP[c] + H2O[c] => (13Z)-eicosenoyl-CoA[p] + ADP[c] + Pi[c]	(13Z)-eicosenoyl-CoA[c] + ATP[c] + H2O[c] => (13Z)-eicosenoyl-CoA[p] + ADP[c] + H+[c] + Pi[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910	ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910	
HMR_3288	cis,cis-3,6-dodecadienoyl-CoA[m] + FAD[m] => FADH2[m] + trans,cis-lauro-2,6-dienoyl-CoA[m]	cis,cis-3,6-dodecadienoyl-CoA[m] => trans,cis-lauro-2,6-dienoyl-CoA[m]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000104823 or ENSG00000167969 or ENSG00000198721	ENSG00000104823 or ENSG00000167969 or ENSG00000198721 or ENSG00000113790	
HMR_3296	2-trans-4-cis-decadienoyl-CoA[m] + NAD+[m] => H+[m] + NADH[m] + trans-3-decenoyl-CoA[m]	2-trans-4-cis-decadienoyl-CoA[m] + H+[m] + NADH[m] => NAD+[m] + trans-3-decenoyl-CoA[m]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000104325 or ENSG00000242612	ENSG00000104325 or ENSG00000242612	
HMR_3316	cis,cis-3,6-dodecadienoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis-lauro-2,6-dienoyl-CoA[p]	cis,cis-3,6-dodecadienoyl-CoA[p] => trans,cis-lauro-2,6-dienoyl-CoA[p]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721	ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721	
HMR_3322	2-trans-4-cis-decadienoyl-CoA[p] + NAD+[p] => H+[p] + NADH[p] + trans-3-decenoyl-CoA[p]	2-trans-4-cis-decadienoyl-CoA[p] + H+[p] + NADH[p] => NAD+[p] + trans-3-decenoyl-CoA[p]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000104325 or ENSG00000242612	ENSG00000104325 or ENSG00000242612	
HMR_3547	cholesterol-ester-palmn[l] + H2O[l] => cholesterol[l] + palmitolate[l]	cholesterol-ester-palmn[l] + H2O[l] => cholesterol[l] + H+[l] + palmitolate[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000107798 or ENSG00000170835	ENSG00000107798 or ENSG00000170835	
HMR_3561	cholesterol-ester-11-eico[l] + H2O[l] => cholesterol[l] + cis-gondoic acid[l]	cholesterol-ester-11-eico[l] + H2O[l] => cholesterol[l] + cis-gondoic acid[l] + H+[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000107798 or ENSG00000170835	ENSG00000107798 or ENSG00000170835	
HMR_3564	cholesterol-ester-5,8,11-eico[l] + H2O[l] => cholesterol[l] + mead acid[l]	cholesterol-ester-5,8,11-eico[l] + H2O[l] => cholesterol[l] + H+[l] + mead acid[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000107798 or ENSG00000170835	ENSG00000107798 or ENSG00000170835	
HMR_3693	cholesterol-ester-palmn[r] + H2O[r] => cholesterol[r] + palmitolate[r]	cholesterol-ester-palmn[r] + H2O[r] => cholesterol[r] + H+[r] + palmitolate[r]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000107798 or ENSG00000170835	ENSG00000107798 or ENSG00000170835	
HMR_3707	cholesterol-ester-11-eico[r] + H2O[r] => cholesterol[r] + cis-gondoic acid[r]	cholesterol-ester-11-eico[r] + H2O[r] => cholesterol[r] + cis-gondoic acid[r] + H+[r]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000107798 or ENSG00000170835	ENSG00000107798 or ENSG00000170835	
HMR_3710	cholesterol-ester-5,8,11-eico[r] + H2O[r] => cholesterol[r] + mead acid[r]	cholesterol-ester-5,8,11-eico[r] + H2O[r] => cholesterol[r] + H+[r] + mead acid[r]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000107798 or ENSG00000170835	ENSG00000107798 or ENSG00000170835	
HMR_3992	2 ferricytochrome B5[c] + H+[c] + NADH[c] <=> 2 ferrocytochrome B5[c] + NAD+[c]	2 ferricytochrome B5[c] + NADH[c] <=> 2 ferrocytochrome B5[c] + H+[c] + NAD+[c]	-1000.000000	-1000.000000	1000.000000	1000.000000	ENSG00000065615 or ENSG00000100243 or ENSG00000159348 or ENSG00000166394 or ENSG00000215883	ENSG00000065615 or ENSG00000100243 or ENSG00000159348 or ENSG00000166394 or ENSG00000215883	
HMR_4188	PAPS[c] <=> activated sulphur[c] + PAP[c]	2 H+[c] + 4 NADPH[c] + PAPS[c] => activated sulphur[c] + 3 H2O[c] + 4 NADP+[c] + PAP[c]	-1000.000000	0.000000	1000.000000	1000.000000			
HMR_4241	histone-N6-methyl-L-lysine[n] + SAH[n] <=> histone-L-lysine[n] + SAM[n]	H+[n] + histone-N6-methyl-L-lysine[n] + SAH[n] <=> histone-L-lysine[n] + SAM[n]	-1000.000000	-1000.000000	1000.000000	1000.000000	(ENSG00000055609 and ENSG00000272333) or (ENSG00000055609 and ENSG00000167548) or ENSG00000005483 or ENSG00000099381 or ENSG00000101945 or ENSG00000104885 or ENSG00000106462 or ENSG00000108799 or ENSG00000109685 or ENSG00000110066 or ENSG00000116539 or ENSG00000118058 or ENSG00000133247 or ENSG00000136169 or ENSG00000139718 or ENSG00000143379 or ENSG00000145391 or ENSG00000147548 or ENSG00000152455 or ENSG00000165671 or ENSG00000170364 or ENSG00000181090 or ENSG00000181555 or ENSG00000183955 or ENSG00000185420 or ENSG00000204371	(ENSG00000055609 and ENSG00000272333) or (ENSG00000055609 and ENSG00000167548) or ENSG00000005483 or ENSG00000099381 or ENSG00000101945 or ENSG00000104885 or ENSG00000106462 or ENSG00000108799 or ENSG00000109685 or ENSG00000110066 or ENSG00000116539 or ENSG00000118058 or ENSG00000133247 or ENSG00000136169 or ENSG00000139718 or ENSG00000143379 or ENSG00000145391 or ENSG00000147548 or ENSG00000152455 or ENSG00000165671 or ENSG00000170364 or ENSG00000181090 or ENSG00000181555 or ENSG00000183955 or ENSG00000185420 or ENSG00000204371	
HMR_4440	5,10-methenyl-THF[m] + NADH[m] <=> 5,10-methylene-THF[m] + NAD+[m]	5,10-methenyl-THF[m] + NADH[m] <=> 5,10-methylene-THF[m] + NAD+[m]	-1000.000000	-1000.000000	1000.000000	1000.000000	ENSG00000065911 or ENSG00000105618 or ENSG00000163738	ENSG00000065911 or ENSG00000163738	
HMR_4498	[ACP][c] + H2O[c] => apo-[ACP][c] + phosphopantetheine[c]	[ACP][c] + H2O[c] => apo-[ACP][c] + H+[c] + phosphopantetheine[c]	0.000000	0.000000	1000.000000	1000.000000			
HMR_4499	mitoApo-[ACP][m] + phosphopantetheine[m] => H2O[m] + mitoACP[m]	H+[m] + mitoApo-[ACP][m] + phosphopantetheine[m] => H2O[m] + mitoACP[m]	0.000000	0.000000	1000.000000	1000.000000			
HMR_4500	apo-[ACP][c] + CoA[c] => [ACP][c] + PAP[c]	apo-[ACP][c] + CoA[c] => [ACP][c] + H+[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000149313	ENSG00000149313	
