reaction_id,reaction_equation,dead_end_test,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox
MAR05276,809 MAM01371l + 1618 MAM02040l + MAM02753l --> 809 MAM01285l + 37 MAM01307l + 42 MAM01365l + 40 MAM01369l + 36 MAM01370l + 48 MAM01628l + 56 MAM01974l + 31 MAM01975l + 62 MAM01986l + 810 MAM02039l + 24 MAM02125l + 22 MAM02184l + 48 MAM02360l + 49 MAM02426l + 11 MAM02471l + 21 MAM02724l + 809 MAM02751l + 69 MAM02770l + 56 MAM02896l + 61 MAM02993l + 19 MAM03089l + 30 MAM03101l + 48 MAM03135l,ok,ok,ok,ok,N/A
MAR05277,621 MAM01371c + 1242 MAM02040c + MAM02802c --> 621 MAM01285c + 42 MAM01307c + 44 MAM01365c + 25 MAM01369c + 35 MAM01370c + 26 MAM01628c + 51 MAM01974c + 26 MAM01975c + 49 MAM01986c + 634 MAM02039c + 13 MAM02125c + 22 MAM02184c + 51 MAM02360c + 29 MAM02426c + 9 MAM02471c + 21 MAM02724c + 621 MAM02751c + 33 MAM02770c + 38 MAM02896c + 36 MAM02993c + 14 MAM03089c + 21 MAM03101c + 37 MAM03135c,ok,ok,ok,ok,N/A
MAR05278,621 MAM01371l + 1242 MAM02040l + MAM02802l --> 621 MAM01285l + 42 MAM01307l + 44 MAM01365l + 25 MAM01369l + 35 MAM01370l + 26 MAM01628l + 51 MAM01974l + 26 MAM01975l + 49 MAM01986l + 634 MAM02039l + 13 MAM02125l + 22 MAM02184l + 51 MAM02360l + 29 MAM02426l + 9 MAM02471l + 21 MAM02724l + 621 MAM02751l + 33 MAM02770l + 38 MAM02896l + 36 MAM02993l + 14 MAM03089l + 21 MAM03101l + 37 MAM03135l,ok,ok,ok,ok,N/A
MAR05279,MAM00186c + 697 MAM01371c + 1394 MAM02040c --> 697 MAM01285c + 61 MAM01307c + 27 MAM01365c + 34 MAM01369c + 45 MAM01370c + 40 MAM01628c + 42 MAM01974c + 17 MAM01975c + 52 MAM01986c + 699 MAM02039c + 19 MAM02125c + 15 MAM02184c + 65 MAM02360c + 58 MAM02426c + 10 MAM02471c + 28 MAM02724c + 697 MAM02751c + 32 MAM02770c + 41 MAM02896c + 30 MAM02993c + 8 MAM03089c + 26 MAM03101c + 48 MAM03135c,ok,ok,ok,ok,N/A
MAR05280,MAM00186l + 697 MAM01371l + 1394 MAM02040l --> 697 MAM01285l + 61 MAM01307l + 27 MAM01365l + 34 MAM01369l + 45 MAM01370l + 40 MAM01628l + 42 MAM01974l + 17 MAM01975l + 52 MAM01986l + 699 MAM02039l + 19 MAM02125l + 15 MAM02184l + 65 MAM02360l + 58 MAM02426l + 10 MAM02471l + 28 MAM02724l + 697 MAM02751l + 32 MAM02770l + 41 MAM02896l + 30 MAM02993l + 8 MAM03089l + 26 MAM03101l + 48 MAM03135l,ok,ok,ok,ok,N/A
MAR05281,MAM01359c + 316 MAM01371c + 632 MAM02040c --> 316 MAM01285c + 39 MAM01307c + 34 MAM01365c + MAM01369c + 11 MAM01370c + 2 MAM01628c + 40 MAM01974c + 32 MAM01975c + 18 MAM01986c + 320 MAM02039c + 2 MAM02125c + 2 MAM02184c + 41 MAM02360c + 13 MAM02426c + 8 MAM02471c + 4 MAM02724c + 316 MAM02751c + 8 MAM02770c + 14 MAM02896c + 12 MAM02993c + 8 MAM03089c + 4 MAM03101c + 24 MAM03135c,ok,ok,ok,ok,N/A
MAR05282,MAM01359l + 316 MAM01371l + 632 MAM02040l --> 316 MAM01285l + 39 MAM01307l + 34 MAM01365l + MAM01369l + 11 MAM01370l + 2 MAM01628l + 40 MAM01974l + 32 MAM01975l + 18 MAM01986l + 320 MAM02039l + 2 MAM02125l + 2 MAM02184l + 41 MAM02360l + 13 MAM02426l + 8 MAM02471l + 4 MAM02724l + 316 MAM02751l + 8 MAM02770l + 14 MAM02896l + 12 MAM02993l + 8 MAM03089l + 4 MAM03101l + 24 MAM03135l,ok,ok,ok,ok,N/A
MAR05283,MAM01350c + 266 MAM01371c + 532 MAM02040c --> 266 MAM01285c + 23 MAM01307c + 17 MAM01365c + 5 MAM01369c + 16 MAM01370c + 30 MAM01974c + 19 MAM01975c + 11 MAM01986c + 273 MAM02039c + 6 MAM02125c + 41 MAM02360c + 22 MAM02426c + 4 MAM02471c + 8 MAM02724c + 266 MAM02751c + 10 MAM02770c + 16 MAM02896c + 12 MAM02993c + 5 MAM03089c + 7 MAM03101c + 15 MAM03135c,ok,ok,ok,ok,N/A
MAR05284,MAM01350l + 266 MAM01371l + 532 MAM02040l --> 266 MAM01285l + 23 MAM01307l + 17 MAM01365l + 5 MAM01369l + 16 MAM01370l + 30 MAM01974l + 19 MAM01975l + 11 MAM01986l + 273 MAM02039l + 6 MAM02125l + 41 MAM02360l + 22 MAM02426l + 4 MAM02471l + 8 MAM02724l + 266 MAM02751l + 10 MAM02770l + 16 MAM02896l + 12 MAM02993l + 5 MAM03089l + 7 MAM03101l + 15 MAM03135l,ok,ok,ok,ok,N/A
MAR05285,284 MAM01371l + 568 MAM02040l + MAM02935l --> 284 MAM01285l + 21 MAM01307l + 20 MAM01365l + 11 MAM01369l + 10 MAM01370l + 5 MAM01628l + 22 MAM01974l + 17 MAM01975l + 21 MAM01986l + 277 MAM02039l + 6 MAM02125l + 10 MAM02184l + 31 MAM02360l + 19 MAM02426l + 12 MAM02471l + 6 MAM02724l + 284 MAM02751l + 12 MAM02770l + 20 MAM02896l + 12 MAM02993l + 5 MAM03089l + 4 MAM03101l + 21 MAM03135l,ok,ok,ok,ok,N/A
MAR05286,192 MAM01371l + MAM02012l + 384 MAM02040l --> 192 MAM01285l + 10 MAM01307l + 4 MAM01365l + 3 MAM01369l + 9 MAM01370l + 8 MAM01628l + 11 MAM01974l + 4 MAM01975l + 13 MAM01986l + 197 MAM02039l + 3 MAM02125l + 12 MAM02184l + 28 MAM02360l + 11 MAM02426l + 4 MAM02471l + 5 MAM02724l + 192 MAM02751l + 19 MAM02770l + 20 MAM02896l + 10 MAM02993l + 3 MAM03089l + 4 MAM03101l + 12 MAM03135l,ok,ok,ok,ok,N/A
MAR05287,MAM01358l + 324 MAM01371l + 648 MAM02040l --> 324 MAM01285l + 38 MAM01307l + 23 MAM01365l + 5 MAM01369l + 14 MAM01370l + 6 MAM01628l + 15 MAM01974l + 7 MAM01975l + 28 MAM01986l + 316 MAM02039l + 10 MAM02125l + 6 MAM02184l + 37 MAM02360l + 14 MAM02426l + 14 MAM02471l + 10 MAM02724l + 324 MAM02751l + 26 MAM02770l + 25 MAM02896l + 10 MAM02993l + 3 MAM03089l + 14 MAM03101l + 20 MAM03135l,ok,ok,ok,ok,N/A
MAR05288,349 MAM01371c + MAM01996c + 698 MAM02040c --> 349 MAM01285c + 22 MAM01307c + 12 MAM01365c + 12 MAM01369c + 26 MAM01370c + 6 MAM01628c + 15 MAM01974c + 14 MAM01975c + 18 MAM01986c + 360 MAM02039c + 9 MAM02125c + 12 MAM02184c + 39 MAM02360c + 18 MAM02426c + 8 MAM02471c + 20 MAM02724c + 349 MAM02751c + 15 MAM02770c + 31 MAM02896c + 25 MAM02993c + 7 MAM03089c + 13 MAM03101c + 28 MAM03135c,ok,ok,ok,ok,N/A
MAR05290,MAM01352l + 4562 MAM01371l + 9124 MAM02040l --> 4562 MAM01285l + 276 MAM01307l + 150 MAM01365l + 245 MAM01369l + 234 MAM01370l + 24 MAM01628l + 297 MAM01974l + 231 MAM01975l + 207 MAM01986l + 4587 MAM02039l + 114 MAM02125l + 287 MAM02184l + 536 MAM02360l + 356 MAM02426l + 79 MAM02471l + 224 MAM02724l + 4562 MAM02751l + 171 MAM02770l + 393 MAM02896l + 299 MAM02993l + 37 MAM03089l + 153 MAM03101l + 250 MAM03135l,ok,ok,ok,ok,N/A
MAR05291,474 MAM01371l + 948 MAM02040l + MAM02414l --> 474 MAM01285l + 34 MAM01307l + 22 MAM01365l + 20 MAM01369l + 22 MAM01370l + 10 MAM01628l + 31 MAM01974l + 13 MAM01975l + 32 MAM01986l + 470 MAM02039l + 16 MAM02125l + 25 MAM02184l + 38 MAM02360l + 35 MAM02426l + 7 MAM02471l + 21 MAM02724l + 474 MAM02751l + 20 MAM02770l + 43 MAM02896l + 25 MAM02993l + 9 MAM03089l + 17 MAM03101l + 35 MAM03135l,ok,ok,ok,ok,N/A
MAR09817,104 MAM01371c + 208 MAM02040c + MAM02990c --> 104 MAM01285c + 8 MAM01307c + 3 MAM01369c + 7 MAM01370c + 5 MAM01628c + 10 MAM01974c + 5 MAM01975c + 5 MAM01986c + 109 MAM02039c + MAM02125c + 4 MAM02184c + 6 MAM02360c + 12 MAM02426c + 3 MAM02471c + 9 MAM02724c + 104 MAM02751c + 3 MAM02770c + 7 MAM02896c + 4 MAM02993c + MAM03089c + MAM03101c + 11 MAM03135c,ok,ok,ok,ok,N/A
MAR09818,165 MAM01371c + 330 MAM02040c + MAM02487c --> 165 MAM01285c + 11 MAM01307c + 9 MAM01365c + 4 MAM01369c + 12 MAM01370c + 3 MAM01628c + 6 MAM01974c + 10 MAM01975c + 10 MAM01986c + 163 MAM02039c + 3 MAM02125c + 9 MAM02184c + 15 MAM02360c + 11 MAM02426c + 4 MAM02471c + 6 MAM02724c + 165 MAM02751c + 12 MAM02770c + 8 MAM02896c + 12 MAM02993c + 2 MAM03089c + 2 MAM03101c + 17 MAM03135c,ok,ok,ok,ok,N/A
MAR05407,MAM01596e + MAM02040e <=> MAM02039e + MAM02046e,ok,ok,ok,ok,N/A
MAR03851,MAM00919c + MAM02040c --> MAM02039c + MAM02819c + MAM02949c,ok,ok,ok,ok,N/A
MAR03861,MAM00918c + MAM01306c + MAM02039c --> MAM00919c + MAM01974c,ok,ok,ok,ok,N/A
MAR03866,MAM00919m + MAM02040m --> MAM02039m + MAM02819m + MAM02949m,ok,ok,ok,ok,N/A
MAR03915,MAM02877c + MAM02980c --> MAM01115c + MAM02871c,ok,ok,ok,ok,N/A
MAR04084,MAM02040c + MAM02681c --> MAM01334c + MAM02751c,ok,ok,ok,ok,N/A
MAR04187,MAM02040c + MAM02682c --> MAM01283c + MAM02751c,ok,ok,ok,ok,N/A
MAR04188,2 MAM02039c + 4 MAM02555c + MAM02682c --> MAM01267c + 3 MAM02040c + 4 MAM02554c + MAM02681c,MAM01267c,ok,ok,ok,N/A
MAR04701,MAM01708c + MAM02039c + MAM02871c --> MAM02877c + MAM02880c,ok,ok,ok,ok,N/A
MAR04840,MAM02040c + MAM02043c --> 2 MAM02039c + MAM02042c + MAM02946c,ok,ok,ok,ok,N/A
MAR04842,MAM02877c --> MAM01266c + MAM02871c,MAM01266c,ok,ok,ok,N/A
MAR08662,MAM01597m + MAM02034m + MAM02191m <=> MAM01948m + MAM02192m + MAM02751m,ok,ok,ok,ok,N/A
MAR08663,MAM01285m + MAM02192m + MAM02751m <=> MAM01371m + MAM01597m + MAM02191m,ok,ok,ok,ok,N/A
MAR08664,MAM02040m + MAM02192m --> MAM00084m,ok,ok,ok,ok,N/A
MAR08665,MAM00084m <=> MAM02040m + MAM02466m,ok,ok,ok,ok,N/A
MAR08666,MAM00084m --> MAM01261m + MAM02819m,ok,ok,ok,ok,N/A
MAR08667,MAM01285m + MAM02466m + MAM02751m <=> MAM01371m + MAM01597m + MAM02465m,ok,ok,ok,ok,N/A
MAR08668,MAM01597m + MAM02034m + MAM02465m <=> MAM01948m + MAM02466m + MAM02751m,ok,ok,ok,ok,N/A
MAR08669,MAM02040m + MAM02466m --> MAM01261m + MAM02819m,ok,ok,ok,ok,N/A
MAR00710,MAM02183c + MAM02554c <=> MAM01306c + MAM01596c + MAM02555c,ok,ok,ok,ok,N/A
MAR03787,MAM01253m + MAM02944m --> MAM01255m + MAM02943m,ok,ok,ok,ok,N/A
MAR03957,MAM02183m + MAM02552m --> MAM01306m + MAM01596m + MAM02553m,ok,ok,ok,ok,N/A
MAR03958,MAM02183m + MAM02554m <=> MAM01306m + MAM01596m + MAM02555m,ok,ok,ok,ok,N/A
MAR04139,MAM02039c + MAM02553c + MAM02633c <=> MAM02439c + MAM02552c,ok,ok,ok,ok,N/A
MAR04141,MAM02039m + MAM02553m + MAM02633m <=> MAM02439m + MAM02552m,ok,ok,ok,ok,N/A
MAR04145,MAM01261m + MAM02040m + MAM02633m --> MAM01587m + MAM01597m + MAM02039m,ok,ok,ok,ok,N/A
MAR04147,MAM01597m + MAM02034m + MAM02943m <=> MAM01948m + MAM02751m + MAM02944m,ok,ok,ok,ok,N/A
MAR04149,MAM01371c + MAM01587c + MAM01597c --> MAM01261c + MAM01285c + MAM02633c + MAM02751c,ok,ok,ok,ok,N/A
MAR04152,MAM01285m + MAM02751m + MAM02944m <=> MAM01371m + MAM01597m + MAM02943m,ok,ok,ok,ok,N/A
MAR04209,MAM01306m + MAM02039m + MAM02984m --> MAM00765m + MAM01596m,ok,ok,ok,ok,N/A
MAR04408,MAM01862c + MAM02040c <=> MAM02439c,ok,ok,ok,ok,N/A
MAR04410,MAM01862m + MAM02040m <=> MAM02439m,ok,ok,ok,ok,N/A
MAR04454,MAM01587c <=> MAM02183c,ok,ok,ok,ok,N/A
MAR04458,MAM01580m + MAM02040m <=> MAM01587m,ok,ok,ok,ok,N/A
MAR04465,MAM02039c + MAM02154c + MAM02555c --> MAM01982c + MAM02554c,ok,ok,ok,ok,N/A
MAR04589,MAM01580m + MAM02040m <=> MAM02183m,ok,ok,ok,ok,N/A
MAR04652,MAM01862m + MAM03102m <=> MAM02943m + MAM03103m,ok,ok,ok,ok,N/A
MAR06413,MAM00765m + MAM02393m --> MAM02934m + MAM02984m,ok,ok,ok,ok,N/A
MAR06414,MAM01597m + MAM02934m <=> MAM01701m + MAM02944m,only when going backwards,ok,ok,ok,N/A
MAR07704,MAM01802x + MAM02007x + MAM02040x --> MAM01803x + MAM02039x + MAM02661x,ok,ok,ok,ok,N/A
MAR07706,MAM01802x + MAM01998x --> MAM01803x + MAM02007x,ok,ok,ok,ok,N/A
MAR08772,MAM01371c + MAM01759c --> MAM01285c + MAM01760c + MAM02039c,ok,ok,ok,ok,N/A
MAR08773,MAM01760c <=> MAM01690c + MAM01997c,only when going backwards,ok,ok,ok,N/A
MAR08774,MAM02039c + MAM02154c --> MAM01596c + MAM01997c,ok,ok,ok,ok,N/A
MAR08775,MAM01997c + MAM02040c + MAM02552c --> MAM01998c + 2 MAM02039c + MAM02553c,ok,ok,ok,ok,N/A
MAR08777,MAM02039m + MAM02154m --> MAM01596m + MAM01997m,ok,ok,ok,ok,N/A
MAR08778,MAM01997m + MAM02040m + MAM02552m --> MAM01998m + 2 MAM02039m + MAM02553m,ok,ok,ok,ok,N/A
MAR08779,MAM02007m + MAM02039m + MAM02555m --> MAM01998m + MAM02554m,ok,ok,ok,ok,N/A
MAR08780,MAM02007c + MAM02040c + MAM02552c --> 2 MAM02039c + MAM02553c + MAM02661c,ok,ok,ok,ok,N/A
MAR08781,MAM01371c + MAM01982c --> MAM00674c + MAM01285c + MAM02039c,ok,ok,ok,ok,N/A
MAR08782,MAM02039c + MAM02154c + MAM02553c --> MAM01982c + MAM02552c,ok,ok,ok,ok,N/A
MAR03975,MAM02040r + MAM02759r --> MAM02039r + 2 MAM02751r,ok,ok,ok,ok,N/A
MAR03977,MAM02040c + MAM02759c --> MAM02039c + 2 MAM02751c,ok,ok,ok,ok,N/A
MAR03979,MAM02040x + MAM02759x --> MAM02039x + 2 MAM02751x,ok,ok,ok,ok,N/A
MAR06911,MAM01803m + MAM03103m <=> MAM01802m + MAM03102m,ok,ok,ok,ok,N/A
MAR06912,MAM02040m + MAM02759m --> MAM02039m + 2 MAM02751m,ok,ok,ok,ok,N/A
MAR06914,4 MAM01826m + 8 MAM02039m + MAM02630m --> 4 MAM01824m + 4 MAM02039i + 2 MAM02040m,ok,ok,ok,ok,N/A
MAR06916,MAM01285m + 3 MAM02039i + MAM02751m --> MAM01371m + 2 MAM02039m + MAM02040m,ok,ok,ok,ok,N/A
MAR06918,2 MAM01824m + 2 MAM02039m + MAM03102m --> 2 MAM01826m + 4 MAM02039i + MAM03103m,ok,ok,ok,ok,N/A
MAR06921,5 MAM02039m + MAM02553m + MAM03103m --> 4 MAM02039i + MAM02552m + MAM03102m,ok,ok,ok,ok,N/A
MAR03960,2 MAM02039c + 2 MAM02631c --> MAM02041c + MAM02630c,ok,ok,ok,ok,N/A
MAR03980,2 MAM02041c --> 2 MAM02040c + MAM02630c,ok,ok,ok,ok,N/A
MAR03982,2 MAM02041m --> 2 MAM02040m + MAM02630m,ok,ok,ok,ok,N/A
MAR04767,MAM01396r + MAM01397r --> 2 MAM01398r,ok,ok,ok,ok,N/A
MAR06608,MAM02147c <=> MAM02149c,ok,ok,ok,ok,N/A
MAR08409,2 MAM02039e + 2 MAM02631e --> MAM02041e + MAM02630e,ok,ok,ok,ok,N/A
MAR08410,2 MAM02039m + 2 MAM02631m --> MAM02041m + MAM02630m,ok,ok,ok,ok,N/A
MAR08413,2 MAM02039n + 2 MAM02631n --> MAM02041n + MAM02630n,ok,ok,ok,ok,N/A
MAR08415,2 MAM02039x + 2 MAM02631x --> MAM02041x + MAM02630x,ok,ok,ok,ok,N/A
MAR00156,MAM01371c + MAM01410c + MAM01597c --> MAM01334c + MAM01412c + MAM02759c,ok,ok,ok,ok,N/A
MAR00165,MAM01371c + MAM01597c + MAM03134c --> MAM01334c + MAM02694c + MAM02759c,ok,ok,ok,ok,N/A
MAR00168,MAM01371c + MAM01597c + MAM02120c --> MAM01334c + MAM02122c + MAM02759c,ok,ok,ok,ok,N/A
MAR00171,MAM01371c + MAM01597c + MAM02108c --> MAM01334c + MAM02107c + MAM02759c,ok,ok,ok,ok,N/A
MAR00174,MAM01371c + MAM01597c + MAM02642c --> MAM01334c + MAM02644c + MAM02759c,ok,ok,ok,ok,N/A
MAR00177,MAM01371c + MAM01597c + MAM02614c --> MAM01334c + MAM02616c + MAM02759c,ok,ok,ok,ok,N/A
MAR00180,MAM01371c + MAM01597c + MAM01648c --> MAM01334c + MAM01650c + MAM02759c,ok,ok,ok,ok,N/A
MAR00184,MAM01371c + MAM01597c + MAM03117c --> MAM01334c + MAM02759c + MAM03116c,ok,ok,ok,ok,N/A
MAR00188,MAM01371c + MAM01597c + MAM02344c --> MAM01334c + MAM02345c + MAM02759c,ok,ok,ok,ok,N/A
MAR00192,MAM01371c + MAM01597c + MAM03051c --> MAM01334c + MAM02759c + MAM03050c,ok,ok,ok,ok,N/A
MAR00196,MAM01371c + MAM01597c + MAM02494c --> MAM01334c + MAM02495c + MAM02759c,ok,ok,ok,ok,N/A
MAR00200,MAM00128c + MAM01371c + MAM01597c --> MAM00129c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00204,MAM00117c + MAM01371c + MAM01597c --> MAM00118c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00209,MAM01371c + MAM01597c + MAM02745c --> MAM01141c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00213,MAM01371c + MAM01597c + MAM02690c --> MAM01334c + MAM02689c + MAM02759c,ok,ok,ok,ok,N/A
MAR00217,MAM01371c + MAM01597c + MAM02674c --> MAM01334c + MAM02678c + MAM02759c,ok,ok,ok,ok,N/A
MAR00226,MAM01371c + MAM01597c + MAM02675c --> MAM01334c + MAM02677c + MAM02759c,ok,ok,ok,ok,N/A
MAR00233,MAM01197c + MAM01371c + MAM01597c --> MAM01191c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00237,MAM01371c + MAM01597c + MAM02456c --> MAM01334c + MAM02101c + MAM02759c,ok,ok,ok,ok,N/A
MAR00241,MAM00003c + MAM01371c + MAM01597c --> MAM00004c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00245,MAM01238c + MAM01371c + MAM01597c --> MAM01237c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00249,MAM01371c + MAM01597c + MAM02938c --> MAM01334c + MAM02759c + MAM02941c,ok,ok,ok,ok,N/A
MAR00255,MAM00019c + MAM01371c + MAM01597c --> MAM00020c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00259,MAM01371c + MAM01585c + MAM01597c --> MAM01334c + MAM01586c + MAM02759c,ok,ok,ok,ok,N/A
MAR00263,MAM01371c + MAM01597c + MAM02646c --> MAM01334c + MAM02647c + MAM02759c,ok,ok,ok,ok,N/A
MAR00267,MAM01371c + MAM01597c + MAM01778c --> MAM00127c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00271,MAM00115c + MAM01371c + MAM01597c --> MAM00020c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00275,MAM00104c + MAM01371c + MAM01597c --> MAM00106c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00279,MAM01371c + MAM01597c + MAM02613c --> MAM01334c + MAM02612c + MAM02759c,ok,ok,ok,ok,N/A
MAR00283,MAM01371c + MAM01597c + MAM01771c --> MAM01334c + MAM01773c + MAM02759c,ok,ok,ok,ok,N/A
MAR00289,MAM00017c + MAM01371c + MAM01597c --> MAM00018c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00293,MAM01371c + MAM01584c + MAM01597c --> MAM00007c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00297,MAM01235c + MAM01371c + MAM01597c --> MAM01236c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00301,MAM01207c + MAM01371c + MAM01597c --> MAM00123c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00305,MAM01371c + MAM01597c + MAM02457c --> MAM00101c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00309,MAM01371c + MAM01597c + MAM02053c --> MAM01334c + MAM02052c + MAM02759c,ok,ok,ok,ok,N/A
MAR00313,MAM01371c + MAM01373c + MAM01597c --> MAM01334c + MAM01725c + MAM02759c,ok,ok,ok,ok,N/A
MAR00319,MAM01371c + MAM01583c + MAM01597c --> MAM00016c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00323,MAM01371c + MAM01582c + MAM01597c --> MAM00006c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00327,MAM01371c + MAM01597c + MAM03045c --> MAM01334c + MAM02759c + MAM03047c,ok,ok,ok,ok,N/A
MAR00331,MAM01371c + MAM01597c + MAM02385c --> MAM01334c + MAM02759c + MAM02971c,ok,ok,ok,ok,N/A
MAR00337,MAM01371c + MAM01597c + MAM02564c --> MAM00025c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00341,MAM01371c + MAM01432c + MAM01597c --> MAM01334c + MAM02110c + MAM02759c,ok,ok,ok,ok,N/A
MAR00345,MAM01371c + MAM01597c + MAM03153c --> MAM01334c + MAM02112c + MAM02759c,ok,ok,ok,ok,N/A
MAR00349,MAM01371c + MAM01597c + MAM02389c --> MAM01334c + MAM02390c + MAM02759c,ok,ok,ok,ok,N/A
MAR00353,MAM01371c + MAM01597c + MAM02939c --> MAM00108c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00357,MAM01371c + MAM01597c + MAM02648c --> MAM00125c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00361,MAM01371c + MAM01597c + MAM01784c --> MAM00103c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00365,MAM01371c + MAM01597c + MAM01741c --> MAM00121c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00369,MAM00135c + MAM01371c + MAM01597c --> MAM00134c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00373,MAM00114c + MAM01371c + MAM01597c --> MAM00113c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00377,MAM01371c + MAM01597c + MAM01689c --> MAM00095c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00381,MAM00010c + MAM01371c + MAM01597c --> MAM00012c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00385,MAM00341c + MAM01371c + MAM01597c --> MAM00343c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00389,MAM00260c + MAM01371c + MAM01597c --> MAM00262c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00393,MAM00315c + MAM01371c + MAM01597c --> MAM00317c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00397,MAM01371c + MAM01597c + MAM02387c --> MAM01334c + MAM02391c + MAM02759c,ok,ok,ok,ok,N/A
MAR00401,MAM01371c + MAM01597c + MAM01932c --> MAM01334c + MAM01934c + MAM02759c,ok,ok,ok,ok,N/A
MAR00405,MAM01371c + MAM01597c + MAM01696c --> MAM01334c + MAM01697c + MAM02759c,ok,ok,ok,ok,N/A
MAR00409,MAM01362c + MAM01371c + MAM01597c --> MAM01334c + MAM01364c + MAM02759c,ok,ok,ok,ok,N/A
MAR00413,MAM01291c + MAM01371c + MAM01597c --> MAM00119c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00417,MAM00132c + MAM01371c + MAM01597c --> MAM00131c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00421,MAM00111c + MAM01371c + MAM01597c --> MAM00110c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00425,MAM00094c + MAM01371c + MAM01597c --> MAM00093c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00429,MAM00008c + MAM01371c + MAM01597c --> MAM00009c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00433,MAM00021c + MAM01371c + MAM01597c --> MAM00023c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR00437,MAM00265c + MAM01371c + MAM01597c --> MAM00264c + MAM01334c + MAM02759c,ok,ok,ok,ok,N/A
MAR02942,MAM01371r + MAM01597r + MAM02344r --> MAM01334r + MAM02345r + MAM02759r,ok,ok,ok,ok,N/A
MAR02943,MAM01371r + MAM01597r + MAM03051r --> MAM01334r + MAM02759r + MAM03050r,ok,ok,ok,ok,N/A
MAR02944,MAM01371r + MAM01597r + MAM02494r --> MAM01334r + MAM02495r + MAM02759r,ok,ok,ok,ok,N/A
MAR02945,MAM01371r + MAM01597r + MAM02745r --> MAM01141r + MAM01334r + MAM02759r,ok,ok,ok,ok,N/A
MAR02946,MAM00128r + MAM01371r + MAM01597r --> MAM00129r + MAM01334r + MAM02759r,ok,ok,ok,ok,N/A
MAR02947,MAM00117r + MAM01371r + MAM01597r --> MAM00118r + MAM01334r + MAM02759r,ok,ok,ok,ok,N/A
MAR02948,MAM01371r + MAM01597r + MAM02690r --> MAM01334r + MAM02689r + MAM02759r,ok,ok,ok,ok,N/A
MAR02949,MAM01371r + MAM01597r + MAM02674r --> MAM01334r + MAM02678r + MAM02759r,ok,ok,ok,ok,N/A
MAR02951,MAM01197r + MAM01371r + MAM01597r --> MAM01191r + MAM01334r + MAM02759r,ok,ok,ok,ok,N/A
MAR02952,MAM01371r + MAM01597r + MAM02675r --> MAM01334r + MAM02677r + MAM02759r,ok,ok,ok,ok,N/A
MAR02954,MAM01371r + MAM01597r + MAM02456r --> MAM01334r + MAM02101r + MAM02759r,ok,ok,ok,ok,N/A
MAR02955,MAM00003r + MAM01371r + MAM01597r --> MAM00004r + MAM01334r + MAM02759r,ok,ok,ok,ok,N/A
MAR02956,MAM01238r + MAM01371r + MAM01597r --> MAM01237r + MAM01334r + MAM02759r,ok,ok,ok,ok,N/A
MAR02957,MAM01371r + MAM01597r + MAM02938r --> MAM01334r + MAM02759r + MAM02941r,ok,ok,ok,ok,N/A
